DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1837,Toremifene,DDInter1472,Pioglitazone,Moderate
DDInter1472,Pioglitazone,DDInter1840,Trabectedin,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1472,Pioglitazone,Moderate
DDInter1866,Trifluoperazine,DDInter1472,Pioglitazone,Moderate
DDInter1867,Triflupromazine,DDInter1472,Pioglitazone,Moderate
DDInter1874,Trimethoprim,DDInter1472,Pioglitazone,Moderate
DDInter1472,Pioglitazone,DDInter1880,Triptorelin,Moderate
DDInter1881,Troglitazone,DDInter1472,Pioglitazone,Moderate
DDInter1472,Pioglitazone,DDInter1892,Turmeric,Moderate
DDInter1472,Pioglitazone,DDInter1925,Vemurafenib,Moderate
DDInter1472,Pioglitazone,DDInter1935,Vilazodone,Moderate
DDInter1946,Voriconazole,DDInter1472,Pioglitazone,Moderate
DDInter1472,Pioglitazone,DDInter1947,Vorinostat,Moderate
DDInter1967,Ziprasidone,DDInter1472,Pioglitazone,Moderate
DDInter16,Acetohexamide,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter83,Amoxicillin,Moderate
DDInter112,Aprepitant,DDInter679,Estradiol,Moderate
DDInter195,Betamethasone,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter246,Budesonide,Moderate
DDInter269,Calcitriol (topical),DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter280,Canagliflozin,Moderate
DDInter679,Estradiol,DDInter348,Chenodeoxycholic acid,Moderate
DDInter364,Chlorpropamide,DDInter679,Estradiol,Moderate
DDInter380,Cimetidine,DDInter679,Estradiol,Minor
DDInter679,Estradiol,DDInter393,Clarithromycin,Moderate
DDInter416,Clotrimazole,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter474,Dapagliflozin,Moderate
DDInter679,Estradiol,DDInter513,Dexamethasone,Moderate
DDInter679,Estradiol,DDInter607,Dulaglutide,Moderate
DDInter679,Estradiol,DDInter636,Empagliflozin,Moderate
DDInter679,Estradiol,DDInter669,Ertugliflozin,Moderate
DDInter679,Estradiol,DDInter706,Exenatide,Moderate
DDInter825,Glimepiride,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter826,Glipizide,Moderate
DDInter679,Estradiol,DDInter831,Glyburide,Moderate
DDInter679,Estradiol,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter934,Insulin human,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter929,Insulin aspart (aspart),Moderate
DDInter679,Estradiol,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter679,Estradiol,DDInter930,Insulin degludec,Moderate
DDInter679,Estradiol,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter679,Estradiol,Moderate
DDInter936,Insulin human (isophane),DDInter679,Estradiol,Moderate
DDInter940,Insulin lispro,DDInter679,Estradiol,Moderate
DDInter941,Insulin lispro (protamine),DDInter679,Estradiol,Moderate
DDInter937,Insulin human (regular),DDInter679,Estradiol,Moderate
DDInter939,Insulin human (zinc),DDInter679,Estradiol,Moderate
DDInter938,Insulin human (zinc extended),DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter1004,Kanamycin,Moderate
DDInter679,Estradiol,DDInter1070,Linagliptin,Moderate
DDInter679,Estradiol,DDInter1077,Liraglutide,Moderate
DDInter679,Estradiol,DDInter1082,Lixisenatide,Moderate
DDInter679,Estradiol,DDInter1202,Metronidazole,Moderate
DDInter679,Estradiol,DDInter1209,Miconazole,Moderate
DDInter1217,Miglitol,DDInter679,Estradiol,Moderate
DDInter1269,Nateglinide,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter1277,Neomycin,Moderate
DDInter679,Estradiol,DDInter1396,Paromomycin,Moderate
DDInter1489,Polymyxin B,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter1506,Pramlintide,Moderate
DDInter679,Estradiol,DDInter1513,Prednisolone,Moderate
DDInter1515,Prednisone,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter1581,Repaglinide,Moderate
DDInter1621,Rosiglitazone,DDInter679,Estradiol,Moderate
DDInter679,Estradiol,DDInter1646,Saxagliptin,Moderate
DDInter679,Estradiol,DDInter1660,Semaglutide,Moderate
DDInter679,Estradiol,DDInter1679,Sitagliptin,Moderate
DDInter679,Estradiol,DDInter1713,Streptomycin,Moderate
DDInter679,Estradiol,DDInter1725,Sulfasalazine,Moderate
DDInter679,Estradiol,DDInter1811,Tinidazole,Moderate
DDInter679,Estradiol,DDInter1826,Tolazamide,Moderate
DDInter679,Estradiol,DDInter1828,Tolbutamide,Moderate
DDInter1855,Triamcinolone,DDInter679,Estradiol,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter679,Estradiol,Moderate
DDInter1881,Troglitazone,DDInter679,Estradiol,Moderate
DDInter1916,Vancomycin,DDInter679,Estradiol,Moderate
DDInter52,Alosetron,DDInter53,Alpelisib,Moderate
DDInter90,Amprenavir,DDInter52,Alosetron,Moderate
DDInter93,Anagrelide,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter107,Apalutamide,Moderate
DDInter109,Apomorphine,DDInter52,Alosetron,Major
DDInter112,Aprepitant,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter129,Atazanavir,Moderate
DDInter52,Alosetron,DDInter287,Capmatinib,Moderate
DDInter380,Cimetidine,DDInter52,Alosetron,Moderate
DDInter384,Ciprofloxacin,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter393,Clarithromycin,Moderate
DDInter52,Alosetron,DDInter488,Deferasirox,Moderate
DDInter496,Delavirdine,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter614,Echinacea,Moderate
DDInter52,Alosetron,DDInter632,Eluxadoline,Moderate
DDInter644,Enoxacin,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter649,Enzalutamide,Moderate
DDInter670,Erythromycin,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter821,Givosiran,Moderate
DDInter842,Grepafloxacin,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter882,Hydralazine,Minor
DDInter917,Indinavir,DDInter52,Alosetron,Moderate
DDInter986,Isoniazid,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter995,Itraconazole,Moderate
DDInter52,Alosetron,DDInter1008,Ketoconazole,Moderate
DDInter52,Alosetron,DDInter1094,Lorlatinib,Moderate
DDInter1177,Methoxsalen,DDInter52,Alosetron,Moderate
DDInter1206,Mexiletine,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter1209,Miconazole,Moderate
DDInter1259,Nalidixic acid,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter1274,Nefazodone,Moderate
DDInter1276,Nelfinavir,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter1288,Niclosamide,Moderate
DDInter52,Alosetron,DDInter1319,Obeticholic acid,Moderate
DDInter52,Alosetron,DDInter1327,Olaparib,Moderate
DDInter52,Alosetron,DDInter1351,Osilodrostat,Moderate
DDInter52,Alosetron,DDInter1352,Osimertinib,Moderate
DDInter52,Alosetron,DDInter1520,Primaquine,Moderate
DDInter52,Alosetron,DDInter1524,Procainamide,Minor
DDInter52,Alosetron,DDInter1534,Propafenone,Moderate
DDInter52,Alosetron,DDInter1588,Ribociclib,Moderate
DDInter1607,Ritonavir,DDInter52,Alosetron,Moderate
DDInter1613,Rofecoxib,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter1626,Rucaparib,Moderate
DDInter1734,Tacrine,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter1758,Telithromycin,Moderate
DDInter52,Alosetron,DDInter1771,Teriflunomide,Moderate
DDInter1792,Thiabendazole,DDInter52,Alosetron,Moderate
DDInter1804,Ticlopidine,DDInter52,Alosetron,Moderate
DDInter52,Alosetron,DDInter1882,Troleandomycin,Moderate
DDInter52,Alosetron,DDInter1925,Vemurafenib,Moderate
DDInter1946,Voriconazole,DDInter52,Alosetron,Moderate
DDInter1962,Zileuton,DDInter52,Alosetron,Moderate
DDInter16,Acetohexamide,DDInter53,Alpelisib,Moderate
DDInter252,Bupropion,DDInter53,Alpelisib,Moderate
DDInter280,Canagliflozin,DDInter53,Alpelisib,Moderate
DDInter364,Chlorpropamide,DDInter53,Alpelisib,Moderate
DDInter474,Dapagliflozin,DDInter53,Alpelisib,Moderate
DDInter513,Dexamethasone,DDInter53,Alpelisib,Moderate
DDInter601,Dronabinol,DDInter53,Alpelisib,Moderate
DDInter607,Dulaglutide,DDInter53,Alpelisib,Moderate
DDInter636,Empagliflozin,DDInter53,Alpelisib,Moderate
DDInter669,Ertugliflozin,DDInter53,Alpelisib,Moderate
DDInter706,Exenatide,DDInter53,Alpelisib,Moderate
DDInter734,Fidaxomicin,DDInter53,Alpelisib,Moderate
DDInter825,Glimepiride,DDInter53,Alpelisib,Moderate
DDInter826,Glipizide,DDInter53,Alpelisib,Moderate
DDInter831,Glyburide,DDInter53,Alpelisib,Moderate
DDInter833,Glycerol phenylbutyrate,DDInter53,Alpelisib,Moderate
DDInter934,Insulin human,DDInter53,Alpelisib,Moderate
DDInter929,Insulin aspart (aspart),DDInter53,Alpelisib,Moderate
DDInter928,Insulin aspart (aspart protamine),DDInter53,Alpelisib,Moderate
DDInter930,Insulin degludec,DDInter53,Alpelisib,Moderate
DDInter931,Insulin detemir,DDInter53,Alpelisib,Moderate
DDInter932,Insulin glargine,DDInter53,Alpelisib,Moderate
DDInter933,Insulin glulisine,DDInter53,Alpelisib,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter53,Alpelisib,Moderate
DDInter936,Insulin human (isophane),DDInter53,Alpelisib,Moderate
DDInter940,Insulin lispro,DDInter53,Alpelisib,Moderate
DDInter941,Insulin lispro (protamine),DDInter53,Alpelisib,Moderate
DDInter937,Insulin human (regular),DDInter53,Alpelisib,Moderate
DDInter939,Insulin human (zinc),DDInter53,Alpelisib,Moderate
DDInter938,Insulin human (zinc extended),DDInter53,Alpelisib,Moderate
DDInter1070,Linagliptin,DDInter53,Alpelisib,Moderate
DDInter1077,Liraglutide,DDInter53,Alpelisib,Moderate
DDInter1082,Lixisenatide,DDInter53,Alpelisib,Moderate
DDInter1201,Metreleptin,DDInter53,Alpelisib,Moderate
DDInter1217,Miglitol,DDInter53,Alpelisib,Moderate
DDInter1244,Morphine,DDInter53,Alpelisib,Moderate
DDInter1258,Naldemedine,DDInter53,Alpelisib,Moderate
DDInter1261,Naloxegol,DDInter53,Alpelisib,Minor
DDInter1269,Nateglinide,DDInter53,Alpelisib,Moderate
DDInter1388,Pantoprazole,DDInter53,Alpelisib,Moderate
DDInter1506,Pramlintide,DDInter53,Alpelisib,Moderate
DDInter1544,Prucalopride,DDInter53,Alpelisib,Minor
DDInter1581,Repaglinide,DDInter53,Alpelisib,Moderate
DDInter1593,Rifaximin,DDInter53,Alpelisib,Moderate
DDInter1615,Rolapitant,DDInter53,Alpelisib,Moderate
DDInter1621,Rosiglitazone,DDInter53,Alpelisib,Moderate
DDInter1622,Rosuvastatin,DDInter53,Alpelisib,Moderate
DDInter1646,Saxagliptin,DDInter53,Alpelisib,Moderate
DDInter53,Alpelisib,DDInter1660,Semaglutide,Moderate
DDInter1675,Simvastatin,DDInter53,Alpelisib,Moderate
DDInter1679,Sitagliptin,DDInter53,Alpelisib,Moderate
DDInter1725,Sulfasalazine,DDInter53,Alpelisib,Moderate
DDInter1826,Tolazamide,DDInter53,Alpelisib,Moderate
DDInter1828,Tolbutamide,DDInter53,Alpelisib,Moderate
DDInter1881,Troglitazone,DDInter53,Alpelisib,Moderate
DDInter1411,Pegvaliase,DDInter420,Coagulation Factor IX Human,Moderate
DDInter54,Alprazolam,DDInter58,Aluminum hydroxide,Minor
DDInter54,Alprazolam,DDInter112,Aprepitant,Moderate
DDInter54,Alprazolam,DDInter195,Betamethasone,Minor
DDInter54,Alprazolam,DDInter252,Bupropion,Moderate
DDInter54,Alprazolam,DDInter271,Calcium carbonate,Minor
DDInter54,Alprazolam,DDInter380,Cimetidine,Moderate
DDInter54,Alprazolam,DDInter393,Clarithromycin,Moderate
DDInter416,Clotrimazole,DDInter54,Alprazolam,Moderate
DDInter54,Alprazolam,DDInter513,Dexamethasone,Minor
DDInter54,Alprazolam,DDInter601,Dronabinol,Moderate
DDInter54,Alprazolam,DDInter629,Eliglustat,Moderate
DDInter54,Alprazolam,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter54,Alprazolam,DDInter1112,Magaldrate,Minor
DDInter54,Alprazolam,DDInter1113,Magnesium carbonate,Minor
DDInter54,Alprazolam,DDInter1118,Magnesium hydroxide,Minor
DDInter54,Alprazolam,DDInter1119,Magnesium oxide,Minor
DDInter54,Alprazolam,DDInter1197,Metoclopramide,Moderate
DDInter54,Alprazolam,DDInter1209,Miconazole,Moderate
DDInter1244,Morphine,DDInter54,Alprazolam,Major
DDInter1245,Morphine (liposomal),DDInter54,Alprazolam,Major
DDInter54,Alprazolam,DDInter1253,Nabilone,Moderate
DDInter1340,Omeprazole,DDInter54,Alprazolam,Moderate
DDInter54,Alprazolam,DDInter1344,Opium,Moderate
DDInter54,Alprazolam,DDInter1513,Prednisolone,Minor
DDInter54,Alprazolam,DDInter1515,Prednisone,Minor
DDInter54,Alprazolam,DDInter1665,Sibutramine,Moderate
DDInter54,Alprazolam,DDInter1753,Teduglutide,Moderate
DDInter1881,Troglitazone,DDInter54,Alprazolam,Moderate
DDInter55,Alprostadil,DDInter280,Canagliflozin,Moderate
DDInter55,Alprostadil,DDInter474,Dapagliflozin,Moderate
DDInter55,Alprostadil,DDInter636,Empagliflozin,Moderate
DDInter55,Alprostadil,DDInter669,Ertugliflozin,Moderate
DDInter55,Alprostadil,DDInter1093,Lorcaserin,Moderate
DDInter1639,Sapropterin,DDInter55,Alprostadil,Moderate
DDInter1730,Sumatriptan,DDInter518,Dexfenfluramine,Major
DDInter1730,Sumatriptan,DDInter581,Dolasetron,Major
DDInter717,Fenfluramine,DDInter1730,Sumatriptan,Major
DDInter1730,Sumatriptan,DDInter840,Granisetron,Major
DDInter1730,Sumatriptan,DDInter1093,Lorcaserin,Major
DDInter1244,Morphine,DDInter1730,Sumatriptan,Moderate
DDInter1245,Morphine (liposomal),DDInter1730,Sumatriptan,Moderate
DDInter1730,Sumatriptan,DDInter1342,Ondansetron,Major
DDInter1382,Palonosetron,DDInter1730,Sumatriptan,Major
DDInter1730,Sumatriptan,DDInter1665,Sibutramine,Major
DDInter1197,Metoclopramide,DDInter1780,Tetracaine (ophthalmic),Moderate
DDInter56,Alteplase,DDInter20,Acetylsalicylic acid,Moderate
DDInter56,Alteplase,DDInter518,Dexfenfluramine,Moderate
DDInter56,Alteplase,DDInter717,Fenfluramine,Moderate
DDInter56,Alteplase,DDInter1665,Sibutramine,Moderate
DDInter57,Altretamine,DDInter380,Cimetidine,Moderate
DDInter57,Altretamine,DDInter1055,Levofloxacin,Minor
DDInter1549,Pyridoxine,DDInter57,Altretamine,Moderate
DDInter59,Alvimopan,DDInter107,Apalutamide,Moderate
DDInter251,Buprenorphine,DDInter59,Alvimopan,Major
DDInter258,Butorphanol,DDInter59,Alvimopan,Major
DDInter531,Dezocine,DDInter59,Alvimopan,Major
DDInter602,Dronedarone,DDInter59,Alvimopan,Moderate
DDInter59,Alvimopan,DDInter649,Enzalutamide,Moderate
DDInter884,Hydrocodone,DDInter59,Alvimopan,Major
DDInter890,Hydromorphone,DDInter59,Alvimopan,Major
DDInter1043,Levacetylmethadol,DDInter59,Alvimopan,Major
DDInter1062,Levorphanol,DDInter59,Alvimopan,Major
DDInter1150,Meperidine,DDInter59,Alvimopan,Major
DDInter1166,Methadone,DDInter59,Alvimopan,Major
DDInter59,Alvimopan,DDInter1188,Methylnaltrexone,Moderate
DDInter1244,Morphine,DDInter59,Alvimopan,Major
DDInter1257,Nalbuphine,DDInter59,Alvimopan,Major
DDInter59,Alvimopan,DDInter1329,Oliceridine,Major
DDInter59,Alvimopan,DDInter1344,Opium,Major
DDInter1366,Oxycodone,DDInter59,Alvimopan,Major
DDInter1372,Oxymorphone,DDInter59,Alvimopan,Major
DDInter1421,Pentazocine,DDInter59,Alvimopan,Major
DDInter528,Dextropropoxyphene,DDInter59,Alvimopan,Major
DDInter59,Alvimopan,DDInter1926,Venetoclax,Moderate
DDInter112,Aprepitant,DDInter1312,Norethisterone,Moderate
DDInter692,Ethinylestradiol,DDInter280,Canagliflozin,Moderate
DDInter416,Clotrimazole,DDInter1312,Norethisterone,Moderate
DDInter1312,Norethisterone,DDInter474,Dapagliflozin,Moderate
DDInter1312,Norethisterone,DDInter607,Dulaglutide,Moderate
DDInter692,Ethinylestradiol,DDInter669,Ertugliflozin,Moderate
DDInter1312,Norethisterone,DDInter706,Exenatide,Moderate
DDInter692,Ethinylestradiol,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter692,Ethinylestradiol,DDInter929,Insulin aspart (aspart),Moderate
DDInter1312,Norethisterone,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter1312,Norethisterone,DDInter930,Insulin degludec,Moderate
DDInter1312,Norethisterone,DDInter931,Insulin detemir,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1312,Norethisterone,Moderate
DDInter936,Insulin human (isophane),DDInter692,Ethinylestradiol,Moderate
DDInter940,Insulin lispro,DDInter692,Ethinylestradiol,Moderate
DDInter939,Insulin human (zinc),DDInter1312,Norethisterone,Moderate
DDInter938,Insulin human (zinc extended),DDInter692,Ethinylestradiol,Moderate
DDInter692,Ethinylestradiol,DDInter1069,Linaclotide,Moderate
DDInter1312,Norethisterone,DDInter1070,Linagliptin,Moderate
DDInter692,Ethinylestradiol,DDInter1077,Liraglutide,Moderate
DDInter1312,Norethisterone,DDInter1082,Lixisenatide,Moderate
DDInter1312,Norethisterone,DDInter1201,Metreleptin,Moderate
DDInter1312,Norethisterone,DDInter1269,Nateglinide,Moderate
DDInter1312,Norethisterone,DDInter1506,Pramlintide,Moderate
DDInter1312,Norethisterone,DDInter1544,Prucalopride,Moderate
DDInter1621,Rosiglitazone,DDInter692,Ethinylestradiol,Moderate
DDInter1312,Norethisterone,DDInter1622,Rosuvastatin,Minor
DDInter692,Ethinylestradiol,DDInter1646,Saxagliptin,Moderate
DDInter1312,Norethisterone,DDInter1660,Semaglutide,Moderate
DDInter1312,Norethisterone,DDInter1679,Sitagliptin,Moderate
DDInter1881,Troglitazone,DDInter692,Ethinylestradiol,Moderate
DDInter136,Atropine,DDInter60,Amantadine,Moderate
DDInter60,Amantadine,DDInter252,Bupropion,Major
DDInter397,Clidinium,DDInter60,Amantadine,Moderate
DDInter543,Dicyclomine,DDInter60,Amantadine,Moderate
DDInter60,Amantadine,DDInter834,Glycopyrronium,Moderate
DDInter896,Hyoscyamine,DDInter60,Amantadine,Moderate
DDInter60,Amantadine,DDInter1149,Mepenzolate,Moderate
DDInter60,Amantadine,DDInter1180,Methscopolamine,Moderate
DDInter60,Amantadine,DDInter1197,Metoclopramide,Moderate
DDInter60,Amantadine,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter1535,Propantheline,DDInter60,Amantadine,Moderate
DDInter1647,Scopolamine,DDInter60,Amantadine,Moderate
DDInter1886,Trospium,DDInter60,Amantadine,Moderate
DDInter539,Diclofenac (topical),DDInter20,Acetylsalicylic acid,Moderate
DDInter539,Diclofenac (topical),DDInter1263,Naltrexone,Moderate
DDInter1068,Lidocaine (topical),DDInter1197,Metoclopramide,Moderate
DDInter66,Amikacin,DDInter85,Amphotericin B,Moderate
DDInter67,Amikacin (liposome),DDInter85,Amphotericin B,Moderate
DDInter85,Amphotericin B,DDInter76,Amiodarone,Major
DDInter85,Amphotericin B,DDInter77,Amisulpride,Moderate
DDInter85,Amphotericin B,DDInter120,Arsenic trioxide,Major
DDInter85,Amphotericin B,DDInter135,Atracurium,Moderate
DDInter85,Amphotericin B,DDInter164,Balsalazide,Moderate
DDInter168,Beclomethasone dipropionate,DDInter85,Amphotericin B,Moderate
DDInter179,Bendroflumethiazide,DDInter85,Amphotericin B,Moderate
DDInter188,Benzthiazide,DDInter85,Amphotericin B,Moderate
DDInter195,Betamethasone,DDInter85,Amphotericin B,Moderate
DDInter85,Amphotericin B,DDInter868,Human botulinum neurotoxin A/B immune globulin,Major
DDInter85,Amphotericin B,DDInter248,Bumetanide,Moderate
DDInter288,Capreomycin,DDInter85,Amphotericin B,Moderate
DDInter350,Chlorambucil,DDInter85,Amphotericin B,Moderate
DDInter363,Chlorpromazine,DDInter85,Amphotericin B,Moderate
DDInter365,Chlorthalidone,DDInter85,Amphotericin B,Moderate
DDInter378,Cidofovir,DDInter85,Amphotericin B,Major
DDInter386,Cisatracurium,DDInter85,Amphotericin B,Moderate
DDInter387,Cisplatin,DDInter85,Amphotericin B,Moderate
DDInter405,Clofarabine,DDInter85,Amphotericin B,Moderate
DDInter416,Clotrimazole,DDInter85,Amphotericin B,Minor
DDInter85,Amphotericin B,DDInter445,Corticotropin,Moderate
DDInter85,Amphotericin B,DDInter1782,Tetracosactide,Moderate
DDInter456,Cyclophosphamide,DDInter85,Amphotericin B,Moderate
DDInter458,Cyclosporine,DDInter85,Amphotericin B,Moderate
DDInter85,Amphotericin B,DDInter870,Human cytomegalovirus immune globulin,Major
DDInter85,Amphotericin B,DDInter488,Deferasirox,Major
DDInter85,Amphotericin B,DDInter492,Deflazacort,Moderate
DDInter85,Amphotericin B,DDInter513,Dexamethasone,Moderate
DDInter85,Amphotericin B,DDInter519,Dexlansoprazole,Moderate
DDInter533,Diatrizoate,DDInter85,Amphotericin B,Major
DDInter85,Amphotericin B,DDInter540,Diclofenamide,Moderate
DDInter85,Amphotericin B,DDInter553,Digitoxin,Moderate
DDInter554,Digoxin,DDInter85,Amphotericin B,Moderate
DDInter575,Disopyramide,DDInter85,Amphotericin B,Moderate
DDInter580,Dofetilide,DDInter85,Amphotericin B,Major
DDInter85,Amphotericin B,DDInter590,Doxacurium,Moderate
DDInter85,Amphotericin B,DDInter602,Dronedarone,Major
DDInter603,Droperidol,DDInter85,Amphotericin B,Major
DDInter647,Entecavir,DDInter85,Amphotericin B,Moderate
DDInter85,Amphotericin B,DDInter676,Esomeprazole,Moderate
DDInter85,Amphotericin B,DDInter681,Estramustine,Moderate
